date,shares,amount,open,high,low,close,change,turnover,stockno,month
2020-04-24,26465090,7799075756,295.5,297.0,294.0,294.0,-1.5,13661,2330,4
2020-04-27,38493406,11461378300,298.0,298.5,296.0,298.0,4.0,15916,2330,4
2020-04-28,37621165,11134919970,298.5,298.5,294.5,296.5,-1.5,18214,2330,4
2020-04-29,46253301,13861245296,299.0,301.5,298.0,299.0,2.5,21633,2330,4
2020-04-30,58439085,17753466901,302.0,305.0,301.5,304.5,5.5,26219,2330,4
2020-05-04,72252861,21341931218,294.5,296.5,294.0,295.0,-9.5,37736,2330,5
2020-05-05,23988405,7104774785,296.5,298.0,295.0,295.5,0.5,13569,2330,5
2020-05-06,35704479,10524838077,294.5,296.0,292.5,296.0,0.5,16046,2330,5
2020-05-07,28017198,8321170642,294.5,299.0,294.5,297.5,1.5,13149,2330,5
2020-05-08,35613893,10619091212,300.0,300.0,296.0,297.5,0.0,14345,2330,5
2020-05-11,32379019,9729431840,300.0,301.5,298.5,301.0,3.5,14920,2330,5
2020-05-12,52494788,15553012596,297.5,298.5,295.0,295.0,-6.0,29073,2330,5
2020-05-13,46158418,13619538824,293.0,297.0,292.5,297.0,2.0,14555,2330,5
2020-05-14,34480948,10119787160,293.0,295.0,292.5,293.0,-4.0,21482,2330,5
2020-05-15,44304804,13170466660,297.5,298.5,294.5,298.0,5.0,20071,2330,5
2020-05-18,96872065,28216346996,291.0,293.5,290.0,290.0,-8.0,49640,2330,5
2020-05-19,53083214,15527338138,294.0,294.0,291.5,291.5,1.5,22033,2330,5
2020-05-20,36789994,10772280152,293.0,294.0,291.0,294.0,2.5,16906,2330,5
2020-05-21,36299468,10782482962,296.0,298.0,295.0,297.5,3.5,17064,2330,5
2020-05-22,41138923,12025339565,294.5,295.0,291.0,292.0,-5.5,22345,2330,5
2020-05-25,32942223,9568008388,290.5,293.0,288.5,292.0,0.0,14585,2330,5
2020-05-26,35817481,10609868646,295.0,297.5,293.5,295.5,3.5,19524,2330,5
2020-05-27,23375959,6932934823,297.0,298.0,295.5,296.5,1.0,11244,2330,5
2020-05-28,32395568,9575118830,298.5,298.5,293.0,294.0,-2.5,13208,2330,5
2020-05-29,96611181,28172174547,292.0,292.5,290.0,292.0,-2.0,21037,2330,5
2020-06-01,37936214,11205227094,294.0,296.5,293.5,295.5,3.5,15502,2330,6
2020-06-02,26663587,7908476089,296.0,297.5,296.0,296.5,1.0,9743,2330,6
2020-06-03,67894337,20354971677,300.0,301.0,298.0,301.0,4.5,33062,2330,6
2020-06-04,47225322,14414983532,305.0,306.0,304.0,306.0,5.0,24482,2330,6
2020-06-05,44077262,13655618646,308.5,312.0,308.0,311.5,5.5,24096,2330,6
2020-06-08,52042921,16500836851,316.0,319.0,315.0,318.0,6.5,28581,2330,6
2020-06-09,37068082,11746874522,316.5,319.0,314.0,319.0,1.0,19981,2330,6
2020-06-10,42207259,13566733306,319.0,324.0,318.0,322.5,3.5,22670,2330,6
2020-06-11,50612255,16340456218,325.5,327.0,318.5,320.5,-2.0,27061,2330,6
2020-06-12,46970918,14811252573,313.0,317.5,312.5,316.0,-4.5,25263,2330,6
2020-06-15,51032404,15955585136,316.0,317.5,308.5,309.5,-6.5,29255,2330,6
2020-06-16,40725216,12823172756,317.0,317.0,314.0,315.0,5.5,19377,2330,6
2020-06-17,34692968,10922017056,316.5,317.0,313.5,315.0,0.0,16218,2330,6
2020-06-18,35443474,11123108346,314.5,315.0,313.0,314.5,0.0,11897,2330,6
2020-06-19,48130280,15102300186,314.0,314.5,312.0,314.5,0.0,12915,2330,6
2020-06-22,37374616,11722688924,314.5,316.5,312.0,312.0,-2.5,18836,2330,6
2020-06-23,41300084,12981121544,316.0,316.5,312.5,315.0,3.0,15959,2330,6
2020-06-24,55464024,17641164202,319.0,320.0,316.0,317.5,2.5,27086,2330,6
2020-06-29,56672892,17695228688,314.0,315.0,310.0,312.0,-5.5,30558,2330,6
2020-06-30,49241860,15386428040,313.5,314.0,311.0,313.0,1.0,16165,2330,6
2020-07-01,29685342,9400765756,315.0,318.0,314.0,317.5,4.5,15617,2330,7
2020-07-02,37789178,12119073560,319.0,322.0,318.0,322.0,4.5,18355,2330,7
2020-07-03,55656987,18280314743,327.0,330.5,326.5,329.5,7.5,30235,2330,7
2020-07-06,57256220,19200718243,332.5,338.0,332.0,338.0,8.5,31866,2330,7
2020-07-07,59046323,20143258406,343.5,346.0,338.0,338.5,0.5,32076,2330,7
2020-07-08,33813218,11522915649,337.5,342.5,337.5,341.0,2.5,16673,2330,7
2020-07-09,37410376,12912747970,346.0,347.0,343.0,345.0,4.0,20205,2330,7
2020-07-10,60902108,21298923681,352.5,353.0,345.5,348.5,3.5,32227,2330,7
2020-07-13,49459523,17425372488,351.0,354.5,350.5,354.5,6.0,23217,2330,7
2020-07-14,63030150,22602878292,355.0,364.0,354.5,363.5,9.0,30996,2330,7
2020-07-15,73072000,26745406500,366.0,370.0,361.0,363.0,-0.5,34118,2330,7
2020-07-16,67953000,24281054500,359.0,361.0,353.5,357.5,-5.5,33080,2330,7
2020-07-17,65398000,23875124000,361.0,369.0,360.0,367.0,9.5,33813,2330,7
2020-07-20,42616000,15635706500,370.0,370.0,362.5,366.0,-1.0,21002,2330,7
2020-07-21,63844000,24263594000,372.5,387.0,371.5,383.0,17.0,36750,2330,7
2020-07-22,43498000,16667360500,381.0,386.0,379.0,384.0,1.0,22921,2330,7
2020-07-23,45052000,17170847000,382.0,383.0,379.0,381.5,-2.5,20881,2330,7
2020-07-24,86375000,33576098500,390.0,395.0,382.0,386.0,4.5,42412,2330,7
2020-07-27,98932000,41783011000,420.5,424.5,416.5,424.5,38.5,45056,2330,7
2020-07-28,165650000,74837010500,464.0,466.5,428.5,435.0,10.5,84401,2330,7
2020-07-29,85236000,36205877000,428.0,431.5,419.5,422.0,-13.0,48212,2330,7
2020-07-30,68963000,29907649500,436.5,441.0,428.5,434.0,12.0,33110,2330,7
2020-07-31,49494000,21145208000,426.0,432.0,425.5,425.5,-8.5,25122,2330,7
2020-08-03,75979000,31793110500,420.5,424.0,415.0,416.0,-9.5,38807,2330,8
2020-08-04,40874000,17251102000,421.5,425.5,418.5,425.5,9.5,20661,2330,8
2020-08-05,47005000,20160463000,430.5,433.5,426.0,429.0,3.5,22652,2330,8
2020-08-06,40803000,17730028500,437.5,438.0,431.0,435.0,6.0,20169,2330,8
2020-08-07,36385000,15685916000,433.5,434.0,428.0,433.0,-2.0,17520,2330,8
2020-08-10,36067500,15674843876,427.5,437.5,427.5,435.5,2.5,21342,2330,8
2020-08-11,34011000,14688473000,432.0,435.0,429.0,429.0,-6.5,17182,2330,8
2020-08-12,51753000,21783747500,422.0,423.5,419.0,419.0,-10.0,29308,2330,8
2020-08-13,44171000,18873289000,428.0,429.0,424.5,429.0,10.0,19175,2330,8
2020-08-14,23308000,9924278500,424.0,428.0,423.0,427.0,-2.0,11352,2330,8
